STATE,CY_Qtr,facility_count,avg_days_reported,total_resident_days,avg_daily_census,MDScensus,Total_Nurse_Hours,Total_RN_Hours,Total_Nurse_Care_Hours,Total_RN_Care_Hours,Total_Nurse_Assistant_Hours,Total_Contract_Hours,Total_Nurse_HPRD,RN_HPRD,Nurse_Care_HPRD,RN_Care_HPRD,Nurse_Assistant_HPRD,Contract_Percentage,Direct_Care_Percentage,Total_RN_Percentage,Nurse_Aide_Percentage
NE,2022Q2,181,91.0,848843.0,51.53560803837048,9327.945054945056,3413829.0100000007,616866.0700000001,3155991.800000001,399077.69,2207391.0800000005,441581.76,4.021743726460606,0.7267139741978199,3.7179923731479216,0.4701431124483561,2.6004703814486314,12.935087220434625,92.44727227858436,18.069624113950567,64.66027072633025
NE,2022Q3,184,92.0,874506.0,51.66032608695655,9505.5,3476843.5500000017,621965.72,3225381.2300000014,412203.85000000015,2250677.55,480835.27,3.975780097563655,0.7112194999233853,3.6882322476918414,0.4713562285450302,2.573655926889009,13.82964930935704,92.76751120998814,17.88880376857911,64.73335707038065
NE,2022Q4,181,92.0,863296.0,51.84338217631514,9383.652173913044,3392559.8399999985,597763.8499999999,3141828.219999999,390131.11,2201378.04,482538.1000000002,3.92977592853436,0.6924205023537696,3.639340643301949,0.4519088586070132,2.549969002520573,14.22342192201392,92.60936779821104,17.619846905928124,64.88840709733807
NE,2023Q1,179,90.0,846443.0,52.541464928615774,9404.922222222222,3388664.4,587027.28,3136692.9900000007,385281.3199999999,2194422.96,496260.0099999998,4.003417123184904,0.6935225171689057,3.705734455834593,0.4551769227224986,2.592523016907222,14.644708103877145,92.56428550434208,17.323263997461655,64.75775411693174
NE,2023Q2,183,91.0,856274.0,51.41860325466881,9409.604395604396,3453403.910000003,596449.9500000001,3196086.2300000014,389073.6100000002,2255799.409999999,485954.4099999999,4.033059406218107,0.6965643590719793,3.7325508306920474,0.454379801325277,2.634436418716438,14.071751311592148,92.54886811082572,17.27136371951347,65.3210417544236
NE,2023Q3,182,92.0,887353.0,52.99528189202103,9645.141304347826,3525925.6999999997,601754.39,3272872.029999999,395644.38999999984,2313980.9499999997,466660.53,3.973532179414505,0.6781454393009321,3.688354048501554,0.4458703469757806,2.6077344078399456,13.23512092157813,92.82305721870428,17.066564675483665,65.62761518202156
NE,2023Q4,181,92.0,893709.0,53.66976939706942,9714.228260869566,3543905.1699999995,623576.5999999997,3287144.620000001,413555.36000000016,2312008.23,388598.9099999999,3.9653904906406887,0.6977400921328976,3.678092779640802,0.4627405117325663,2.586981030738193,10.965273938184977,92.75486962310568,17.595747348961932,65.23899819813747
NE,2024Q1,179,91.0,880400.0,54.04874455153783,9674.725274725277,3501646.4200000004,607291.64,3241309.9400000023,396385.8999999999,2302087.4899999998,399058.2700000001,3.977335779191277,0.6897905951840073,3.681633280327127,0.4502338709677417,2.6148199568378003,11.396303970633335,92.56531217677887,17.343031453187095,65.7430024017102
NE,2024Q2,176,91.0,863299.0,53.902285214785245,9486.802197802195,3540937.9699999983,604517.57,3284423.4400000013,395538.6700000001,2347857.1499999994,364662.63,4.101635667364376,0.7002412489763106,3.804502773662429,0.4581711203186846,2.7196338116921246,10.298475519468084,92.75574629735756,17.072243996412062,66.30607962895212
NE,2024Q3,179,92.0,885392.0,53.76439154724314,9623.826086956522,3638156.250000002,630206.4400000001,3380937.6099999994,419847.1099999999,2402788.1900000013,340558.7899999999,4.1090909450277415,0.7117823969495998,3.81857709353597,0.4741934758841281,2.713812853515732,9.360752166705312,92.92997270251924,17.322137827367907,66.04411753893199
NE,2024Q4,180,92.0,886614.0,53.53949275362318,9637.108695652174,3593305.769999999,614570.7000000001,3343541.060000001,412795.0000000001,2364397.51,324834.2800000001,4.052841225155478,0.6931660226434503,3.771134969671132,0.465585925780554,2.6667721353373617,9.039984370714995,93.04916625561764,17.10321189838515,65.80006437915803
NE,2025Q1,180,90.0,873952.0,53.94765432098767,9710.577777777778,3533089.080000001,599921.5900000001,3279257.4999999995,402277.51,2332659.13,290289.9399999999,4.042658040716197,0.6864468414741314,3.752216940976163,0.4602970300428398,2.669092959338728,8.21632099918635,92.8155907124764,16.98008672908977,66.02321869563501
NE,2025Q2,175,91.0,866788.0,54.42938775510206,9525.142857142857,3596433.03,594570.4299999999,3344872.74,401022.18,2385375.72,275888.29000000004,4.149149538295408,0.685946771298172,3.8589282961923783,0.4626531285620013,2.7519713240146384,7.671164392570381,93.0052836268162,16.5322258204263,66.32615427847965
NE,2025Q3,177,92.0,894366.0,54.92299189388355,9721.369565217392,3713477.71,610886.88,3457350.239999998,414158.28,2467735.090000001,275335.08,4.152078354946409,0.6830390242920683,3.86569954582352,0.4630747143786771,2.759200472737113,7.414480481693804,93.10276000014008,16.45053310418282,66.45347791787341
NE,2025Q4,172,92.0,874193.0,55.24475480283115,9502.097826086956,3575674.839999999,596599.8199999997,3334142.3499999996,407036.68000000005,2367773.7400000007,253482.15999999995,4.090257917873969,0.6824577867816372,3.8139659663255134,0.46561420647385654,2.7085251654954923,7.08907189111189,93.2451215278848,16.684957293264393,66.21893337482558
NH,2017Q1,69,90.0,560009.0,90.17858293075685,6222.322222222222,2227706.599999999,426777.39,2085691.1299999997,311384.91000000003,1385183.0500000005,93512.22000000002,3.977983568121225,0.7620902342640922,3.724388590183371,0.5560355458572988,2.473501408013086,4.197690126698015,93.6250370672691,19.157701916401383,62.17977941978539
NH,2017Q2,71,91.0,568037.0,87.91781457978641,6242.164835164836,2290490.3800000004,423549.81,2137915.25,301571.75,1437211.14,175351.46,4.032290819083968,0.7456377137404782,3.763690129340166,0.5309015961988391,2.530136487587957,7.655629621111964,93.33875700451532,18.491665090512186,62.74687519097984
NH,2017Q3,72,92.0,564806.0,85.26660628019327,6139.195652173913,2263467.05,417996.69999999984,2116850.0200000005,300760.9600000001,1428512.91,115832.75,4.007512402488642,0.7400712811124525,3.7479241013728615,0.5325031249668029,2.5292098702917465,5.11749221178192,93.52245794786369,18.467098957769227,63.111716603075806
NH,2017Q4,70,92.0,572441.0,88.88835403726709,6222.184782608696,2276298.45,429695.04,2127904.9399999995,310454.25000000006,1416204.4199999997,116476.22999999998,3.9764769644382567,0.750636379993746,3.717247611544245,0.5423340571342724,2.4739744707314806,5.116913821208286,93.48092909345868,18.87692011563773,62.215234562058384
NH,2018Q1,71,90.0,563296.0,88.1527386541471,6258.844444444445,2224509.5900000003,412469.8999999999,2070286.6600000004,291452.4,1375105.73,125360.04000000002,3.949095306907914,0.7322436161449751,3.6753086476736927,0.5174054138499119,2.441177870959496,5.635401194202089,93.06710428701726,18.54205987037349,61.81612954970447
NH,2018Q2,73,91.0,583703.0,87.8673791961463,6414.318681318681,2335347.9399999995,422903.98999999993,2181875.37,299229.73000000004,1457224.16,162128.68,4.00091817242673,0.7245191304481902,3.737988960138974,0.5126403838938639,2.496516481840936,6.94237793105896,93.4282781862475,18.108821506057893,62.39858888007928
NH,2018Q3,72,92.0,588186.0,88.7961956521739,6393.326086956522,2291614.93,417172.7,2142387.52,296334.68000000005,1425265.59,145355.61999999997,3.896071871822859,0.7092530254035289,3.642364014104382,0.5038111753764967,2.4231545633524085,6.342933888984566,93.4881114603316,18.20431061688012,62.19481167370471
NH,2018Q4,73,92.0,591487.0,88.07132221560452,6429.20652173913,2301906.3399999994,421589.06,2145993.09,296257.25,1417738.2800000005,148319.55000000002,3.8917276964667007,0.7127613286513482,3.6281323004563073,0.5008685736119306,2.3969052236143824,6.443335570290842,93.22677698520091,18.31477904526733,61.5897465228755
NH,2019Q1,72,90.0,577354.0,89.09783950617283,6415.044444444445,2238681.69,400352.8399999999,2085282.95,279070.32000000007,1386239.2600000002,147260.5,3.877485372925449,0.6934269789418622,3.611792678322139,0.4833608496693538,2.401021314479505,6.578000823332771,93.1478092358901,17.883419594145156,61.922124355249466
NH,2019Q2,73,91.0,581783.0,87.57835315369562,6393.219780219781,2256835.74,406240.6700000001,2104529.57,284301.94000000006,1390155.7599999998,161470.80999999997,3.87917099674621,0.6982683749782996,3.6173789368200846,0.4886735088512384,2.3894747010483286,7.154743570305207,93.25134003771134,18.00045359083156,61.59756048528368
NH,2019Q3,72,92.0,583054.0,88.02143719806762,6337.54347826087,2240786.03,401768.5299999999,2090781.8600000003,282476.89000000013,1383201.46,197515.75999999995,3.843187817937961,0.6890760204029128,3.5859146151128374,0.4844780929382186,2.3723385140998947,8.814574767765755,93.3057343275208,17.92980340920815,61.72840429570154
NH,2019Q4,73,92.0,592542.0,88.22840976771892,6440.673913043478,2239039.29,398435.19000000006,2088045.01,279353.73,1379190.27,176719.04999999996,3.778701408507752,0.6724167907085068,3.5238768053572573,0.4714496693905242,2.327582297963689,7.892628360264279,93.25629163032686,17.79491730133954,61.59741261172777
NH,2020Q1,65,91.0,527944.0,89.25511411665258,5801.582417582417,2024331.62,364760.01,1883601.87,253660.35,1244248.1,165350.40000000002,3.834368076917248,0.6909066302486626,3.567806187777492,0.4804682883033048,2.356780453987544,8.168147865022236,93.04808813883965,18.01878735658933,61.46463789366687
NH,2020Q2,69,91.0,523440.0,83.36359292881032,5752.087912087912,2092195.83,380132.37000000005,1936393.9299999997,255836.39,1280895.3999999997,172381.61000000002,3.997011749197616,0.7262195667125173,3.699361779764633,0.4887597241326609,2.4470720617453763,8.239267449452855,92.5531875283395,18.169062596783785,61.22253861867221
NH,2020Q3,72,92.0,523756.0,79.06944444444444,5693.0,2073638.3300000003,376043.8,1922440.25,256367.78000000003,1261619.86,184533.97999999995,3.959168639595538,0.7179751640076677,3.670488261709652,0.4894794140783113,2.408793140317247,8.899043643738969,92.70856070643715,18.13449310613389,60.84088250818548
NH,2020Q4,71,92.0,495163.0,75.8057256582976,5382.20652173913,1980797.94,376272.8100000001,1832242.8,255549.16,1191899.5100000005,176406.75,4.000294731229918,0.7598968622453619,3.700282129319032,0.5160909841809667,2.407085161855794,8.90584276354811,92.50023755578016,18.99602187591129,60.17269535326761
NH,2021Q1,73,90.0,478995.0,72.90639269406392,5322.166666666667,1983852.91,368728.5500000001,1832728.39,248319.98,1200794.8099999998,130602.60000000002,4.141698577229406,0.7697962400442594,3.8261952421215257,0.518418730884456,2.5069046858526702,6.583280410642947,92.38227192962609,18.58648633380789,60.52841941794969
NH,2021Q2,71,91.0,501152.0,77.56570190373007,5507.164835164836,1966684.84,358237.88000000006,1824126.3,246516.65999999997,1196906.88,132907.81999999998,3.924328028222974,0.7148287944575699,3.639866347934359,0.4918999824404571,2.38831109124577,6.757962297609412,92.75132766061286,18.21531710184943,60.85910948497473
NH,2021Q3,72,92.0,508497.0,76.76585144927536,5527.141304347826,1927087.8899999997,360291.4199999999,1785277.6199999996,245723.07,1161216.8200000003,168833.75000000003,3.789772388037687,0.7085418793031226,3.510891155700033,0.4832340603779373,2.2836257047730872,8.76108198676917,92.64121420014736,18.69615920838982,60.2575952049598
NH,2021Q4,73,92.0,504058.0,75.05330553901132,5478.891304347826,1849339.15,348150.25000000006,1710313.54,236117.00000000003,1102471.63,161033.19,3.668901495462824,0.6906948208341105,3.3930887715302607,0.4684322042304656,2.1871920096496837,8.707607255272782,92.4824167595219,18.825657262487525,59.61435629586926
NH,2022Q1,71,90.0,482914.0,75.5733959311424,5365.711111111111,1842908.53,353483.04,1694837.2199999995,234838.00000000003,1103531.67,165488.62,3.816225104262871,0.7319792758130846,3.5096046501033302,0.4862936257801596,2.2851515383691505,8.97975223979239,91.96534675543552,19.18071538797425,59.87989376770643
NH,2022Q2,72,91.0,503531.0,76.85149572649573,5533.307692307692,1885714.0700000003,351584.87999999995,1738713.150000001,236340.52000000005,1134229.4300000002,213396.17,3.744981083587704,0.6982387976112691,3.4530409249877385,0.4693663746621361,2.252551342419832,11.316464855141051,92.20449577490828,18.64465486010824,60.148537259416
NH,2022Q3,71,92.0,506170.0,77.49081445192898,5501.847826086957,1881702.09,342174.3999999999,1737869.0499999998,229551.92000000004,1130269.9599999995,296619.96,3.7175298615089782,0.676006875160519,3.4333703103700333,0.4535075567497086,2.2329848865005824,15.7633857971641,92.35622680314926,18.184302489667743,60.06636045135071
NH,2022Q4,72,92.0,502798.0,75.90549516908209,5465.195652173913,1874941.69,343224.49,1751081.59,243314.4,1130710.37,343635.6699999998,3.7290158075410007,0.6826289881821328,3.482674135537532,0.4839207793189312,2.2488362523319503,18.327805703653627,93.3939225597997,18.305875421651116,60.30642851618494
NH,2023Q1,73,90.0,509535.0,77.55479452054793,5661.5,1916783.1199999996,359359.74,1789139.9499999995,256497.91000000003,1146787.7200000004,341672.56999999995,3.761828176670885,0.7052699814536784,3.511319045796657,0.5033960571893983,2.250655440744994,17.825311921569927,93.3407609516094,18.748064726279523,59.82876769073388
NH,2023Q2,73,91.0,517756.0,77.94008730995034,5689.626373626374,1951918.8899999997,372648.82,1821913.669999999,266783.1300000001,1175475.2300000002,358002.68999999994,3.76995899612945,0.7197382937136412,3.5188653921924598,0.5152680606308766,2.2703266210338464,18.34106385434899,93.3396197625814,19.09140906976929,60.221520270240354
NH,2023Q3,73,92.0,533826.0,79.48570577724838,5802.45652173913,1978952.3299999991,369575.97000000015,1851198.1599999997,267162.39,1204311.3,348025.69,3.7071111748022743,0.6923154173831926,3.46779317605362,0.5004671746973732,2.255999707769948,17.586360455686172,93.544353339729,18.67533464032457,60.85600354001456
NH,2023Q4,73,92.0,534829.0,79.63505062537223,5813.358695652174,2002919.1399999997,373515.12,1882661.88,275362.09,1216038.6099999994,336783.22,3.7449710842157016,0.6983823240699364,3.520119290464803,0.5148600580746369,2.273696097257253,16.81461888671153,93.99590040364788,18.648537154625227,60.7133151665823
NH,2024Q1,73,91.0,531746.0,80.0460635255156,5843.3626373626375,1987504.91,366855.37,1870076.38,273622.2,1202981.9099999997,333171.84,3.737696024041553,0.68990715491983,3.516860267872255,0.5145731232580969,2.262324324019362,16.76332160608348,94.09166088550695,18.458086224300192,60.52724216917783
NH,2024Q2,72,91.0,530089.0,80.90491452991454,5825.153846153846,1984402.4499999995,366308.87,1867561.09,274961.70000000007,1208123.9399999997,305300.62,3.7435269360428154,0.6910327699688165,3.5231085534693234,0.5187085564876843,2.279096415884879,15.385015272481652,94.11201291350956,18.459404240304178,60.88099417534986
NH,2024Q3,73,92.0,542643.0,80.79854079809408,5898.29347826087,2027458.46,366667.82,1910706.1300000008,274174.93000000005,1244968.7999999998,306821.35999999987,3.736265758518953,0.675707269788793,3.5211108039724106,0.5052583927186015,2.294268607537552,15.133299451175924,94.241444039253,18.085096549894292,61.405391260149415
NH,2024Q4,74,92.0,545092.0,80.06639247943599,5924.913043478261,2011473.53,357369.4199999999,1892340.21,263098.59,1234483.3900000004,304256.67,3.690154194154381,0.6556130341300183,3.471597840364563,0.4826682284825313,2.2647248354406235,15.126058854972852,94.07731107453353,17.766548486472,61.372092229322064
NH,2025Q1,74,90.0,533986.0,80.17807807807807,5933.177777777778,2068489.79,388038.9500000002,1938161.969999999,282356.76,1258197.8600000006,272341.1000000001,3.873677942867416,0.7266837520084801,3.629611956118698,0.5287718404602368,2.356237541808213,13.166180530192516,93.69937329978308,18.759529385929444,60.82688278582224
NH,2025Q2,74,91.0,536698.0,79.69973269973268,5897.780219780219,2100553.8400000003,394488.87000000017,1962974.0099999995,286357.0999999999,1281737.05,280546.5099999999,3.913846967941003,0.7350295138047844,3.657502002988645,0.5335535068138877,2.388190472109082,13.355835240100289,93.45030689620404,18.780231312709414,61.01900487349564
NH,2025Q3,73,92.0,537548.0,80.0399047051816,5842.913043478261,2059510.35,386502.1900000002,1922975.6800000004,279113.25,1260414.39,276295.67,3.831305018342548,0.7190096326281563,3.5773097100165945,0.519234096303958,2.3447476132364,13.415599975013478,93.3705276110897,18.76670296898484,61.19971137799816
NH,2025Q4,72,92.0,537819.0,81.19248188405797,5845.858695652174,2071418.8800000001,392252.61,1932277.4100000001,285012.30000000005,1267569.4500000004,283165.74000000005,3.8515167370435037,0.7293394431955732,3.592802429813748,0.5299409280817525,2.3568699692647535,13.670134164269085,93.28279415894866,18.936421492885106,61.19329423124696
NJ,2017Q1,344,90.0,3792086.0,122.4833979328166,42134.28888888889,13768262.100000003,2805353.0000000005,12806235.239999996,1984880.3100000003,7940459.489999998,297271.0600000002,3.630788463130848,0.7397915026188753,3.3770951502682154,0.5234270293447987,2.0939555405652714,2.1591037259524577,93.0127211915874,20.375505489541776,57.67219880278134
NJ,2017Q2,325,91.0,3542076.0,119.76588334742176,38923.91208791209,12998314.479999997,2615003.2099999995,12086554.97,1831936.2200000004,7531130.999999998,273798.08,3.6696881941550648,0.7382685210594012,3.412279965195552,0.5171928044457546,2.126191250554759,2.106412184605031,92.98555584723786,20.11801771701711,57.93928906388485
NJ,2017Q3,335,92.0,3680959.0,119.43410123296556,40010.42391304348,13308805.769999996,2612152.8200000017,12396658.890000002,1832897.690000001,7750467.630000006,310587.97000000003,3.6155810944919504,0.7096392054353231,3.3677796710042145,0.4979402623066438,2.105556630758453,2.3337027782020154,93.1462905405374,19.6272517996181,58.23563559301992
NJ,2017Q4,332,92.0,3698230.0,121.07877160817188,40198.15217391304,13498975.079999998,2678784.72,12589725.339999996,1901278.6499999997,7794746.1,383500.09,3.6501177806680487,0.7243423800034071,3.4042569932102644,0.5141050313257962,2.1076964115265957,2.8409570928698984,93.26430536680417,19.84435636131273,57.7432438670744
NJ,2018Q1,351,90.0,3837542.0,121.4796454574232,42639.35555555556,13877520.380000006,2815578.47,12894181.110000003,1984622.469999999,7902073.31,412891.7199999999,3.616252377172681,0.7336931999701893,3.360010420732855,0.5171598043747793,2.059149661423901,2.9752557279256524,92.91415726243736,20.288772006112517,56.94153633806442
NJ,2018Q2,356,91.0,3940139.0,121.62424373379434,43298.230769230766,14338110.569999997,2854340.599999998,13329398.080000002,2000951.6499999997,8227856.670000002,443984.1200000002,3.638985977398258,0.7244263717599806,3.3829766107236323,0.5078378326246864,2.0882148244008656,3.0965315676178413,92.9648157958096,19.90736914787232,57.38452517736447
NJ,2018Q3,358,92.0,3966152.0,120.41996599465628,43110.34782608696,14285575.039999995,2803268.87,13303333.579999998,1971020.0300000005,8232185.010000001,525936.8,3.601872807698746,0.7067981433893606,3.3542167773701053,0.496960285435354,2.075610064868921,3.6815934852280208,93.12424276061904,19.62307336002066,57.62585676075105
NJ,2018Q4,347,92.0,3858667.0,120.87041097606811,41942.032608695656,13841949.220000006,2723543.05,12863371.65,1901683.4399999997,7946028.729999998,509935.3800000002,3.5872360118144444,0.7058248483219721,3.333630927467957,0.4928342974400225,2.0592678067322208,3.683985339746825,92.93034850477504,19.676008101986078,57.40541742863
NJ,2019Q1,361,90.0,3900550.0,120.0538627269929,43339.444444444445,14045193.359999996,2777379.99,13023898.25,1916631.72,7989324.590000002,543235.3999999998,3.600823822281472,0.7120482983169041,3.3389902065093384,0.4913747343323378,2.0482559100639657,3.867767328480552,92.72850801108518,19.774594188997344,56.88298042768992
NJ,2019Q2,356,91.0,3879795.0,119.76154463514014,42635.10989010989,13924808.9,2750246.95,12895343.989999983,1881273.3,7899859.739999999,574230.3900000005,3.589057901255092,0.7088639863704138,3.3237178742691262,0.4848898717586882,2.036153905038797,4.12379368452231,92.60697279658888,19.750697979058085,56.73226682486106
NJ,2019Q3,361,92.0,3957650.0,119.16325424545344,43017.934782608696,14051060.769999996,2730791.5500000026,13034536.649999997,1869958.77,7990855.449999996,711248.0400000002,3.550354571526031,0.6900032974113433,3.293504137556377,0.472492203706745,2.019090988339039,5.061881459644419,92.76549908480682,19.434771471705783,56.870122340236655
NJ,2019Q4,358,92.0,3917620.0,118.94644158367748,42582.82608695652,14018900.609999992,2754666.350000001,12996543.64,1889916.6399999987,7919841.309999996,692662.1400000001,3.578422769436544,0.7031479188895301,3.31745897764459,0.4824144863463017,2.021595078134172,4.940916262049172,92.70729568286744,19.649660316694423,56.4940256752416
NJ,2020Q1,246,91.0,2458776.0,109.83543285982309,27019.516483516483,8957996.209999995,1816893.35,8227538.829999998,1216858.7800000005,4880752.359999999,450583.98,3.643274625260697,0.7389422013229345,3.346192914686005,0.4949042857096377,1.9850333499269552,5.029963949940098,91.84575028972915,20.28236345949515,54.4848674366653
NJ,2020Q2,350,91.0,3145979.0,98.77485086342234,34571.1978021978,12077503.529999994,2441732.479999998,11107512.12000001,1632234.2100000002,6547778.019999997,905409.07,3.839028655308886,0.7761439221304396,3.5307012920302427,0.518831883493183,2.081316505927089,7.496657465270064,91.96861000627682,20.217195332916614,54.21466451022432
NJ,2020Q3,353,92.0,3108457.0,95.71551299421112,33787.57608695652,11964714.62,2403957.0800000005,11001627.589999994,1602784.5000000002,6582174.2700000005,607582.9199999999,3.849084809601677,0.773360249152554,3.539256804903524,0.5156206117697624,2.1175053314232755,5.078122958188867,91.95060592260072,20.09205531723748,55.01321576861814
NJ,2020Q4,359,92.0,3188322.0,96.53391062129108,34655.67391304348,12231672.650000002,2488886.189999998,11241677.329999994,1674789.3000000005,6702909.739999998,665337.75,3.836398158655243,0.7806257303998775,3.5258914657929767,0.5252886314493957,2.102331489730334,5.439466612932941,91.90629647859316,20.34788095804704,54.7996167964812
NJ,2021Q1,357,90.0,3163647.0,98.46395891690013,35151.63333333333,12083476.989999998,2448417.02,11103178.799999991,1645060.5200000005,6627765.929999997,754581.8599999999,3.819477011815793,0.7739223181347349,3.509613683195373,0.5199886460151845,2.094976440165416,6.244741150452589,91.88728384378705,20.262520647213147,54.84982456196159
NJ,2021Q2,352,91.0,3191702.0,99.6410464535465,35073.64835164835,11911362.140000004,2348633.97,10924632.390000004,1541427.6,6613804.689999995,805407.1300000002,3.731978154602154,0.7358562829487215,3.422823430884213,0.482948470753222,2.072187406593722,6.761671087938226,91.7160628784308,19.717593524530347,55.52517514172391
