CY_Qtr,CMS_Region_Number,CMS_Region_Name,Facility_Count,Census,Total_Nurse_HPRD,Nurse_Care_HPRD,Total_RN_HPRD,Direct_Care_RN_HPRD,Contract_Percentage
2017Q1,5,Chicago,3136,250038.3111111111,3.6397659283146284,3.370471258004551,0.6702659614651054,0.45655949434948795,1.3223681660065514
2017Q2,5,Chicago,3138,246550.27472527474,3.6623759334018993,3.3951507222185704,0.6638864271045627,0.4530490542574848,2.7400259261078515
2017Q3,5,Chicago,3249,254033.1195652174,3.646142386346662,3.3814723636472093,0.6560899676424422,0.4525865991369575,1.5635764532212912
2017Q4,5,Chicago,3159,246205.4782608696,3.665500731008352,3.3918106840239126,0.6749702064871228,0.4643760288772582,1.670859364394637
2018Q1,5,Chicago,3293,256136.84444444443,3.6572161968454693,3.376507957378338,0.6874489209674206,0.47027781286704545,1.869842890817783
2018Q2,5,Chicago,3270,252700.61538461538,3.6788988520316543,3.3983678618785147,0.6866786410501137,0.4693584646662625,1.91933138888581
2018Q3,5,Chicago,3313,255463.39130434784,3.665192487803069,3.3941406541190777,0.6767782148824865,0.4683699532035391,2.000810217630996
2018Q4,5,Chicago,3288,255873.58695652176,3.6600093401250704,3.3849935829385864,0.6850020356519458,0.47408911159850087,2.076223680174563
2019Q1,5,Chicago,3343,257561.31111111114,3.6251407884845355,3.343842644500006,0.6956018433237771,0.4796487584962509,2.130222949448098
2019Q2,5,Chicago,3312,254709.46153846153,3.651479740265151,3.3716910437192356,0.6949056035014426,0.4801146205754534,2.3217882748466177
2019Q3,5,Chicago,3301,254131.70652173916,3.647869350268862,3.37146931428957,0.6964145337681585,0.4835901976025184,2.4526175206423932
2019Q4,5,Chicago,3300,253808.07608695654,3.6516140790737,3.3741226083916627,0.7028160438585418,0.4889886962260039,2.723729073189154
2020Q1,5,Chicago,2633,198202.4835164835,3.660461588676161,3.3706701904246437,0.708402583749131,0.4874006297034678,2.4962792289316638
2020Q2,5,Chicago,3257,228481.89010989008,3.7663753676199696,3.4679472251918693,0.7453360710724567,0.5152996649841485,2.7120105998750637
2020Q3,5,Chicago,3234,223710.8586956522,3.6923549482714955,3.40050016473613,0.7494639844453723,0.5240397618257147,3.034796596838053
2020Q4,5,Chicago,3242,216653.4239130435,3.793758388911563,3.4897710333298795,0.7719785236037423,0.5382912300074528,4.132649598252429
2021Q1,5,Chicago,3252,210551.25555555557,3.793464286051646,3.4774650595766783,0.7766950807913596,0.5345887686466211,4.452863465930022
2021Q2,5,Chicago,3231,214207.74725274727,3.599543571879101,3.299564727781724,0.7386633993240106,0.5083324204370768,5.062363978773863
2021Q3,5,Chicago,3242,221410.13043478262,3.4421919709105655,3.1629066165426227,0.7003547272983269,0.4854361854147124,6.626718587628913
2021Q4,5,Chicago,3197,218127.78011491091,3.4687429947564445,3.194845963493933,0.6864125154952646,0.4772464348919584,7.930173566358789
2022Q1,5,Chicago,3255,223314.35555555558,3.464376610211456,3.180536045550537,0.6787026584149539,0.4662305692443914,9.363922221342845
2022Q2,5,Chicago,3216,222862.3076923077,3.4963205783692404,3.2134410469777075,0.6696141736360154,0.4597446277132633,10.017001813385914
2022Q3,5,Chicago,3226,226037.5,3.482274441284032,3.210614951347531,0.6560623246912188,0.4545687864412649,9.722899651769305
2022Q4,5,Chicago,3237,227824.67391304346,3.5052079220911208,3.22946295802407,0.6589288912574359,0.457402652783629,9.688128210232879
2023Q1,5,Chicago,3230,230563.66666666666,3.5454403522189355,3.2578162059840796,0.6709099660590252,0.46087973338769267,9.04566214446871
2023Q2,5,Chicago,3184,228236.56043956042,3.5893754980553974,3.3075954281481716,0.666395926108476,0.46221302102835565,8.719729722199247
2023Q3,5,Chicago,3190,230351.78260869565,3.5925282493260298,3.3182110145899717,0.6627223484836332,0.4621814730060318,7.506169601278649
2023Q4,5,Chicago,3189,232212.02173913046,3.5932860921798127,3.319360533800023,0.6622669837057642,0.461801053160469,6.88912714158616
2024Q1,5,Chicago,3188,234802.9230769231,3.588316846589981,3.3054821714876534,0.6714296338112125,0.46467370391423907,6.56383686088642
2024Q2,5,Chicago,3181,233927.52747252746,3.631885784575434,3.3516488021907827,0.6749882778102825,0.46976849785119423,6.1869639794108195
2024Q3,5,Chicago,3145,231186.75,3.662674034792407,3.3816802706225517,0.6766375978463863,0.47039885879949955,5.935452812886546
2024Q4,5,Chicago,3176,236029.83695652176,3.665591387326907,3.389104214210206,0.6801228022709914,0.4766450819477733,5.829824522903829
2025Q1,5,Chicago,3164,238189.87777777776,3.6415758510868725,3.3616124208841964,0.6860562453232336,0.47959083063936503,5.722373365303298
2025Q2,5,Chicago,3166,236753.95604395607,3.716495826102214,3.433373091459998,0.6948808685791946,0.48564594531996624,5.3936298105481155
2025Q3,5,Chicago,3140,235489.46739130435,3.7056230120326163,3.42582762332535,0.6923700847693227,0.48613541979238356,4.996154885677591
